iin_start,iin_end,number_length,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
459984,,,VISA,,CREDIT,,ES,CAJA RURAL,,,902310902,
459985,,,VISA,,DEBIT,,ES,LA CAIXA,,,902200202,
459990,,,VISA,,DEBIT,,ES,BANKIA,,,34916024680,
460035,,,VISA,,CREDIT,,BR,ITAU,,,551140014848,
460149,,,VISA,,DEBIT,,US,NATIONAL BANK OF ARIZONA,,,9283502020,
460203,,,VISA,,DEBIT,,US,KITSAP COMMUNITY FEDERAL CREDIT UNION,,,3606622000,
460213,,,VISA,,DEBIT,,US,FIRST,,,8004722265,
460266,,,VISA,,CREDIT,,US,APGFCU,,,8008472911,
460282,,,VISA,,DEBIT,,US,CAMPUS FEDERAL CREDIT UNION,,,8887698841,
460288,,,VISA,,CREDIT,,US,COAST HILLS FEDERAL CREDIT UNION,,,8057337600,
460419,,,VISA,,CREDIT,,US,FIRST TECHNOLOGY CREDIT UNION,,,8006370852,
460665,,,VISA,,DEBIT,,US,ICON,,,2815172430,
460675,,,VISA,,DEBIT,,US,ONPOINT,,,8005273932,
460727,,,VISA,,DEBIT,,US,RICHLAND,,,4195258791,
460753,,,VISA,,DEBIT,,US,JSC FEDERAL CREDIT UNION,,,8009400708,
460792,,,VISA,,DEBIT,,US,BNC NATIONAL,,,8002622265,
460820,,,VISA,,DEBIT,,US,FNBT,,,8507962201,
460840,,,VISA,,DEBIT,,US,FIRST NATIONAL,,,4793943552,
460848,,,VISA,,DEBIT,,US,SAN DIEGO COUNTY CREDIT UNION,,,8777322848,
460849,,,VISA,,DEBIT,,US,MOUNTAIN WEST,,,8006415401,
461000,461001,,VISA,,CREDIT,,US,SIMMONS FIRST NATIONAL BANK,,,8002722102,
461021,,,VISA,,CREDIT,,US,BRIGHT STAR CREDIT UNION,,,8002999842,
461046,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
461098,,,VISA,,CREDIT,,US,SIMMONS FIRST NATIONAL BANK,,,8002722102,
461100,,,VISA,,DEBIT,,US,SIMMONS FIRST NATIONAL BANK,,,8774574976,
461222,,,VISA,,DEBIT,,US,FIRST STATE COMMUNITY,,,5737564547,
461608,,,VISA,,CREDIT,,US,BB&T,,,800-476-4228,
461657,,,VISA,,CREDIT,,US,CITI,,,8009505114,
461691,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8006731044,
461700,,,VISA,,DEBIT,,ID,MANDIRI,,,,
461772,,,VISA,,CREDIT,,MY,HSBC AMANAH,,,60383215500,
462161,,,VISA,,DEBIT,,US,AMARILLO NATIONAL,,,8063788000,
462239,,,VISA,,DEBIT,,AU,,,,61396837043,
462286,,,VISA,,CREDIT,,MY,HSBC,,,60383215200,
462406,,,VISA,,DEBIT,,US,BROADWAY,,,8005548969,
462485,,,VISA,,CREDIT,,AU,AUSTRALIA POST,,,611300882094,
462845,,,VISA,,DEBIT,,SG,,,,6563272265,
462974,,,VISA,,CREDIT,,MX,INBURSA,,,54478000,
463066,,,VISA,,CREDIT,,US,WHATCOM EDUCATIONAL CREDIT UNION,,,800-525-8703,
463097,,,VISA,,DEBIT,,US,THE CITIZENS,,,6013893290,
463158,,,VISA,,DEBIT,,US,BBVA COMPASS,,,8002667277,
463288,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,1,
463491,,,VISA,,DEBIT,,US,METABANK,,,8007337152,
463550,463551,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8006228731,
463552,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,5035334400,
463564,,,VISA,,DEBIT,,US,,,,,
463572,463573,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463575,463578,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463580,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463581,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,2248298820,
463584,463585,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463588,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
463589,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,88828746377,
463675,,,VISA,,DEBIT,,US,EAGLE COMMUNITY CREDIT UNION,,,8003245328,
463689,,,VISA,,DEBIT,,US,MOCSE,,,8004534543,
463962,,,VISA,,DEBIT,,US,BRYANT,,,8778279268,
463995,,,VISA,,DEBIT,,US,VALLEY GREEN,,,,
463997,,,VISA,,DEBIT,,US,,,,,
464018,,,VISA,,CREDIT,,US,CHASE,,,8882474080,
464303,,,VISA,,DEBIT,,US,OLD NATIONAL BANK IN EVANSVILLE,,,8007312265,
464455,,,VISA,,DEBIT,,US,GREATER NEVADA CREDIT UNION,,,8004216674,
464532,,,VISA,,CREDIT,,MY,CITIBANK,,,60323830000,
464579,,,VISA,,DEBIT,,AU,,,,61396837043,
464596,,,VISA,,CREDIT,,MX,GLOBAL CARD,,,,
464875,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
464880,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8882874637,
465156,,,VISA,,DEBIT,,US,SERVICE CREDIT UNION,,,8009367730,
465246,,,VISA,,DEBIT,,TN,BANQUE NATIONALE AGRICOLE,,,71831000,
465290,,,VISA,,DEBIT,,US,CITIZENS,,,8008626200,
465345,,,VISA,,DEBIT,,US,STBANK,,,3032375000,
465355,,,VISA,,DEBIT,,US,,,,,
465828,,,VISA,,DEBIT,,MX,INBURSA,,,54478000,
465858,465859,,VISA,,DEBIT,,GB,BARCLAYS,,,08457555555,
465861,,,VISA,,DEBIT,,GB,BARCLAYS,,,01604230230,
465886,,,VISA,,CREDIT,,MY,AFFIN,,,60355223000,
465902,,,VISA,,DEBIT,,GB,BARCLAYS,,,08457555555,
465910,,,VISA,,DEBIT,,GB,LLOYDS,,,08453000000,
465935,,,VISA,,DEBIT,,GB,NATIONWIDE,,,441793656789,
465942,465943,,VISA,,DEBIT,,GB,HSBC,,,08457404404,
465944,,,VISA,,DEBIT,,GB,HSBC,,,441226261010,
466135,,,VISA,,DEBIT,,US,EMPLOYEES CREDIT UNION,,,800-234-5354,
466186,,,VISA,,DEBIT,,US,SEACOAST NATIONAL,,,8007069991,
466188,466189,,VISA,,DEBIT,,US,BB&T,,,8002265228,
466250,,,VISA,,CREDIT,,MY,HONG LEONG,,,,
466309,,,VISA,,CREDIT,,US,CAPITAL ONE,,,8009557070,
466801,,,VISA,,DEBIT,,US,HANCOCK BANK OF LOUISIANA,,,8002564636,
467001,,,VISA,,DEBIT,,US,NATIONSBANK OF DELAWARE N.A.,,,9567226622,
467010,,,VISA,,DEBIT,,US,NATIONSBANK OF DELAWARE N.A.,,,8669025860,
467021,,,VISA,,DEBIT,,ES,LA CAIXA,,,902334334,
467339,,,VISA,,CREDIT,,US,INSIGHT,,,8885728472,
467726,,,VISA,MONEY MART TITANIUM+,DEBIT,y,CA,PEOPLES TRUST COMPANY,,,,
467765,,,VISA,IPKO,DEBIT,y,XK,RAIFFEISEN BANK,,www.raiffeisen-kosovo.com,+381 38 222 222,Prishtine
467784,,,VISA,,DEBIT,,MY,RHBBANK,,,60392061000,
467785,,,VISA,,DEBIT,,MY,RHBBANK,,,60126717531,
467851,,,VISA,,DEBIT,,MY,HONG LEONG,,,60376268899,
467875,,,VISA,,DEBIT,,NG,FCMB,,,800-955-9900,
467893,,,VISA,,DEBIT,,MY,PUBLIC,,,800-955-9900,
467950,,,VISA,,CREDIT,,MY,PUBLIC,,,60321768000,
467951,,,VISA,,DEBIT,,MY,PUBLIC,,,60,
468017,,,VISA,,CREDIT,,US,TRUSTMARK NATIONAL BANK,,,8002432524,
468018,,,VISA,,DEBIT,,US,ZIONS,,,8007892265,
468451,,,VISA,,DEBIT,,US,AA CREDIT UNION,,,8005330035,
468805,,,VISA,,DEBIT,,IN,AXIS,,,8002335577,
468881,,,VISA,,DEBIT,,US,BANK OF TEXAS,,,8003465312,
469065,,,VISA,,DEBIT,,US,IBERIA,,,8009680801,
469072,,,VISA,,DEBIT,,US,IBERIA,,,8009680801,
469090,,,VISA,,DEBIT,,US,OREGON COMMUNITY CREDIT UNION,,,5415212618,
469208,,,VISA,,DEBIT,,US,BANCORP,,,8662952460,
469227,,,VISA,,CREDIT,,US,USBANK,,,8663227989,
469268,,,VISA,,DEBIT,,BS,FIRST CARIBBEAN INTERNATIONAL,,,,
469380,,,VISA,,CREDIT,,US,BANK OF CHINA,,,861066085566,
469390,,,VISA,,DEBIT,,MY,TUNE MONEY,,,60377180000,
469488,,,VISA,,DEBIT,,US,SUNFLOWER,,,7192752311,
469510,,,VISA,,DEBIT,,US,LANDMARK NATIONAL,,,6206405599,
469513,,,VISA,,DEBIT,,US,OPUS,,,1,
469554,469555,,VISA,,CREDIT,,MY,BANK ISLAM,,,60326900900,
470132,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8004321000,
470134,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8004321000,
470500,,,VISA,,CREDIT,,US,WELLS FARGO FINANCIAL BANK,,,8004598451,
470543,,,VISA,,CREDIT,,MY,AMISLAMIC,,,,
470598,,,VISA,,CREDIT,,BR,ITAU,,,551140014848,
470712,,,VISA,,CREDIT,,US,THE INDEPENDENT BANKERS,,,8003677576,
471511,,,VISA,,CREDIT,,US,ELAN FINANCIAL SERVICES,,,8003445696,
471515,,,VISA,,CREDIT,,US,PNC NATIONAL BANK_OF DELAWARE,,,8006854039,
471529,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8884492273,
471563,,,VISA,,CREDIT,,US,JPMORGANCHASE,,,8002707760,
471627,,,VISA,,CREDIT,,US,,,,612-973-6476,
471632,,,VISA,,CREDIT,,US,,,,612-973-6476,
471633,,,VISA,,CREDIT,,US,U.S. BANK NATIONAL ASSOCIATION,,,612-973-6476,
471634,,,VISA,,CREDIT,,US,,,,612-973-6476,
471640,,,VISA,,CREDIT,,US,U.S. BANK N.A. ND,,,8889946722,
471651,,,VISA,,CREDIT,,US,U.S. BANK NATIONAL ASSOCIATION,,,612-973-6476,
471662,,,VISA,,CREDIT,,US,,,,612-973-6476,
471670,,,VISA,,CREDIT,,US,,,,612-973-6476,
471681,,,VISA,,CREDIT,,US,,,,612-973-6476,
471684,,,VISA,,CREDIT,,US,,,,612-973-6476,
471703,,,VISA,,CREDIT,,BR,BANCO DO BRASIL,,,08007290001,
471724,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8004321000,
471727,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,3157244022,
471832,,,VISA,,CREDIT,,US,LEXUS,,,8668774966,
471853,,,VISA,,DEBIT,,US,ASCEND,,,,
471896,,,VISA,,DEBIT,,US,SANTA BARBARA COUNTY FEDERAL CREDIT UUNION,,,8056823357,
471925,,,VISA,,CREDIT,,US,USBANK,,,8777346060,
471926,,,VISA,,CREDIT,,US,U.S. BANK N.A. ND,,,8777346060,
471937,,,VISA,,DEBIT,,US,DUPONT GOODRICH,,,4097272351,
471999,,,VISA,,DEBIT,,US,INDANA HEARTLAND,,,7658543067,
472070,,,VISA,,CREDIT,,MY,AEON,,,0327199999,
472409,,,VISA,,DEBIT,,CA,TD CANADA TRUST,,,8662223456,
472437,,,VISA,,CREDIT,,AU,CITIBANK,,,133739,
472513,,,VISA,,DEBIT,,US,EDUCATORS CREDIT UNION,,,,
472634,,,VISA,,CREDIT,,TW,UNION,,,515-222-8685,
472660,,,VISA,,CREDIT,,AU,SOUTHERN CROSS CREDIT UNION,,,515-222-8685,
472690,,,VISA,,CREDIT,,AU,SGE CREDIT UNION,,,1300364400,
472776,,,VISA,,DEBIT,,US,MONEY NETWORK,,,8889130900,
472777,,,VISA,,DEBIT,,US,METABANK,,,8889130900,
472906,,,VISA,,DEBIT,,NL,ABN AMRO,,,09003355333,
472926,,,VISA,,DEBIT,,CA,PEOPLES TRUST COMPANY,,,8006984966,
473064,,,VISA,,DEBIT,,US,SOUTHLAND CIVIC FEDERAL CREDIT UNION,,,800-426-1917,
473079,,,VISA,,DEBIT,,US,FIRST NATIONAL,,,6206942247,
473137,,,VISA,,DEBIT,,US,WASHINGTON TRUST BANK,,,8007884578,
473157,,,VISA,,DEBIT,,US,NATIONAL BANK OF ARIZONA,,,8004978168,
473336,,,VISA,,DEBIT,,US,ENT FEDERAL CREDIT UNION,,,8005259623,
473477,,,VISA,,DEBIT,,US,NORTH ISLAND CREDIT UNION,,,6196561600,
473581,,,VISA,,CREDIT,,US,VENTURA COUNTY CREDIT UNION,,,608-836-2487,
473622,,,VISA,,DEBIT,,US,CHASE,,,8777120088,
473690,,,VISA,,DEBIT,,US,GE CAPITAL RETAIL,,,8779374098,
473691,,,VISA,,DEBIT,,US,WALMART,,,8779374098,
473701,,,VISA,,CREDIT,,MX,INBURSA,,,8008472911,
473702,473703,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
473764,,,VISA,,CREDIT,,US,,,,,
473819,,,VISA,,CREDIT,,MY,CITIBANK,,,60323830000,
473905,,,VISA,,DEBIT,,US,ALTRA FEDERAL CREDIT UNION,,,6087874500,
473956,,,VISA,,DEBIT,,US,VIRGINIA CREDIT UNION,,,8004497728,
474151,,,VISA,,CREDIT,,TR,GARANTI,,,00902124440400,
474165,474166,,VISA,,DEBIT,,US,WELLS FARGO,,,8002255935,
474174,,,VISA,,DEBIT,,MX,BANREGIO,,,8664320550,
474255,,,VISA,,DEBIT,,US,,,,,
474426,,,VISA,,CREDIT,,US,FIRST FINANCIAL,,,,
474440,,,VISA,,DEBIT,,US,PLANTERS,,,8663986824,
474472,474475,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
474476,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,877-833-5617,
474477,474482,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
474484,474489,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
474539,,,VISA,,CREDIT,,BR,CAIXA ECONOMICA FEDERAL,,,551132384455,
474552,,,VISA,,CREDIT,,US,,,,,
474622,,,VISA,,DEBIT,,US,COMERICA,,,800-572-6620,
474643,,,VISA,,DEBIT,,US,TELHIO CREDIT UNION,,,8772213233,
474665,,,VISA,,DEBIT,,US,FIRST NATIONAL BANK OF SOUTHWESTERN OHIO,,,8002218890,
474843,,,VISA,,CREDIT,,DE,,,,03012030000,
475055,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
475056,,,VISA,,DEBIT,,US,CHASE,,,3309892169,
475117,,,VISA,,DEBIT,,GB,ROYAL BANK OF SCOTLAND,,,0800252083,
475127,,,VISA,,DEBIT,,GB,NATWEST,,,08457888444,
475128,,,VISA,,DEBIT,,GB,NAT WEST,,,08456002803,
475129,,,VISA,,DEBIT,,GB,NATWEST,,,08456002803,
475130,,,VISA,,DEBIT,,GB,NAT WEST,,,08456002803,
475583,,,VISA,,CREDIT,,US,DELTA COMMUNITY CREDIT UNION,,,4047154725,
475634,,,VISA,,DEBIT,,US,VISTERRA,,,9516564411,
475671,,,VISA,,DEBIT,,US,BANK OF NEVADA,,,702-248-4200,
475714,,,VISA,,DEBIT,,GB,SANTANDER,,,441908237963,
475747,,,VISA,,DEBIT,,GB,NATWEST,,,08457114477,
475751,,,VISA,,DEBIT,,GB,NATWEST,,,08457114477,
475824,,,VISA,,DEBIT,,US,AMERICA FIRST CREDIT UNION,,,8009993961,
476153,,,VISA,,CREDIT,,US,USBANK,,,8003747979,
476164,,,VISA,,DEBIT,,US,TCF NATIONAL BANK,,,8008232265,
476248,,,VISA,,DEBIT,,GB,,,,08459000400,
476331,,,VISA,,CREDIT,,BR,SICREDI,,,8003969665,
476333,,,VISA,,CREDIT,,BR,SICRED,,,8003969665,
476363,,,VISA,,DEBIT,,GB,LLOYDS TSB,,,,
476516,,,VISA,,DEBIT,,US,REDSTONE FEDERAL CREDIT UNION,,,800-234-1234,
476546,,,VISA,,DEBIT,,US,BANKPLUS,,,8888117587,
476559,,,VISA,,DEBIT,,US,SOUTH FLORIDA EDUCATIONAL FEDERAL CREDIT UNION,,,7863903548,
476609,,,VISA,,CREDIT,,BR,BRADESCO,,,55-11-37416533,
476900,,,VISA,,CREDIT,,US,ZIONS,,,8887585349,
477213,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,,
477214,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,018001121113,
477291,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,52262663,
477304,,,VISA,,CREDIT,,US,IMPERIAL BANK,,,310-725-4102,
477327,,,VISA,,DEBIT,,US,UNION SAVINGS,,,(925) 686-7076,
477353,,,VISA,,DEBIT,,US,E*TRADE BANK,,,8003872331,
477361,,,VISA,,CREDIT,,AU,BIG SKY,,,1300654321,
477395,,,VISA,,DEBIT,,MY,BANK SIMPANAN NASIONAL,,,60321425258,
477778,,,VISA,,DEBIT,,US,ROYAL CREDIT UNION,,,7158338111,
477800,,,VISA,,DEBIT,,US,WEST COAST,,,8008953345,
477801,,,VISA,,DEBIT,,US,SF FIRE CREDIT UNION,,,8884993473,
477834,,,VISA,,DEBIT,,US,WHITE SANDS FEDERAL CREDIT UNION,,,8006589933,
477857,,,VISA,,DEBIT,,US,MAIN SOURCE,,,8005548969,
478200,,,VISA,,DEBIT,,US,CHASE,,,8002988016,
478380,,,VISA,,CREDIT,,US,AT&T,,,9044488661,
478431,,,VISA,,CREDIT,,US,GE CAPITAL RETAIL,,,8669136765,
478499,,,VISA,,DEBIT,,US,BANCORP,,,8666794869,
478829,,,VISA,,CREDIT,,US,CAPITAL ONE,,,8006222580,
478975,,,VISA,,DEBIT,,US,APPLE FEDERAL CREDIT UNION,,,8006667996,
479124,,,VISA,,CREDIT,,US,CAPITAL ONE,,,8008670904,
479144,,,VISA,,DEBIT,,US,GEORGIA UNITED CREDIT UNION,,,8884934328,
479193,,,VISA,,DEBIT,,US,DNB FIRST,,,8005234175,
479213,,,VISA,,DEBIT,,US,TD BANKNORTH,,,8887519000,
479248,,,VISA,,DEBIT,,US,FIRST FINANCIAL FEDERAL CREDIT UNION,,,800-903-3328,
479271,,,VISA,,DEBIT,,US,COMMUNITY ONE,,,8008731194,
479370,,,VISA,,DEBIT,,US,METRO,,,7174126888,
479395,,,VISA,,CREDIT,,BR,CAIXA,,,55554799582893,
479403,,,VISA,,DEBIT,,US,HIGHLANDS UNION BANK,,,2766289181,
479511,,,VISA,,DEBIT,,US,COMERICA BANK,,,800-572-6620,
479711,,,VISA,,DEBIT,,AD,CREDIT ANDORRA,,,376-888980,
479746,,,VISA,,CREDIT,,AE,ADCB,,,8002030,
479826,,,VISA,,CREDIT,,US,USBANK,,,7014612010,
479849,,,VISA,,CREDIT,,US,FIRST TENNESSEE BANK N.A.,,,8003825465,
479851,,,VISA,,CREDIT,,US,CHASE,,,8665528855,
479853,,,VISA,,CREDIT,,US,USBANK,,,8664854545,
480011,480012,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8004212110,
480156,,,VISA,,DEBIT,,US,CITI,,,8005824910,
480158,,,VISA,,DEBIT,,US,CITI,,,8004221992,
480207,,,VISA,,DEBIT,,US,U.S. BANK NATIONAL ASSOCIATION,,,8006733555,
480209,,,VISA,,DEBIT,,US,USBANK,,,8006733555,
480213,,,VISA,,CREDIT,,US,CAPITAL ONE,,,8008670904,
480228,,,VISA,,CREDIT,,US,,,,,
480286,,,VISA,,CREDIT,,AR,,,,54-11-43793300,
480327,,,VISA,,DEBIT,,US,FIRST TECH FEDERAL CREDIT UNION,,,8558558805,
480398,,,VISA,,DEBIT,,US,VENTURA COUNTY FEDERAL CREDIT UNION,,,8054774000,
480642,,,VISA,,DEBIT,,US,WEST SUBURBAN BANK,,,8002584009,
480691,,,VISA,,DEBIT,,US,MEMBERSOURSE CREDIT UNION,,,713-627-4000,
480990,,,VISA,,DEBIT,,US,CHARLES SCHWAB,,,8884039000,
481110,,,VISA,,DEBIT,,US,BANK OF HAWAII,,,8886433888,
481171,,,VISA,,DEBIT,,US,Bancorp Bank,,www.thebancorp.com, +1 866 271 1623, Wilmington
481581,481583,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8004321000,
481588,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8882874637,
481959,,,VISA,,CREDIT,,US,FIRST FINANCIAL FEDERAL CREDIT UNION,,,800-903-3328,
482000,,,VISA,,CREDIT,,US,CEFCU,,,8004497728,
482163,,,VISA,,CREDIT,,US,READY DEBIT,,,8665029342,
482425,,,VISA,,CREDIT,,BR,RIACHUELO,,,6792223793,
482440,,,VISA,,DEBIT,,DE,WIRECARD,,,491805947322,
482481,,,VISA,,DEBIT,,BR,ITAU,,,54545,
482490,,,VISA,,CREDIT,,TR,GARANTI,,,4440333,
482498,,,VISA,,CREDIT,,IT,UNICREDIT,,,390233408973,
482851,,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
482853,482854,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
482857,,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
482860,,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
482862,,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
482864,,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
483030,,,VISA,,DEBIT,,MX,HSBC,,,,
483304,,,VISA,,DEBIT,,US,BANCORP,,,8886769376,
483312,483314,,VISA,,DEBIT,,US,CHASE,,,8009359935,
483316,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
483323,,,VISA,,DEBIT,,US,CHASE,,,8668027011,
483324,,,VISA,,DEBIT,,US,CHASE,,,8665861704,
483332,,,VISA,,DEBIT,,US,GULF WINDS FEDERAL CREDIT UNION,,,8504799601,
483561,,,VISA,,DEBIT,,NZ,THE NATIONAL,,,6443841730,
483575,,,VISA,,CREDIT,,ID,HSBC,,,08041864722,
483741,,,VISA,,DEBIT,,NZ,KIWIBANK,,,0800113355,
483950,,,VISA,,CREDIT,,US,TD BANKNORTH,,,8885618861,
484162,,,VISA,,DEBIT,,ZA,FIRST NATIONAL,,,0860112244,
484281,,,VISA,,CREDIT,,MY,MAYBANK,,,60320748800,
484509,,,VISA,,CREDIT,,US,OEFCU,,,7023999115,
484541,,,VISA,,CREDIT,,US,SECU,,,2812854551,
484575,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8004321000,
484588,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8002563257,
484594,,,VISA,,DEBIT,,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,,8005514453,
484718,,,VISA,,DEBIT,,US,BANCORP,,,8005711376,
484735,,,VISA,,DEBIT,,US,BANCORP,,,8005711376,
484810,,,VISA,,DEBIT,,MY,PUBLIC,,,0321768000,
484852,,,VISA,,DEBIT,,NA,FIRST NATIONAL,,,,
485158,,,VISA,,CREDIT,,US,OURFAMILYFCU,,,(727) 536-6800,
485237,,,VISA,,DEBIT,,US,METABANK,,,8668456273,
485240,,,VISA,,DEBIT,,US,PSFCU,,,8002972181,
485284,,,VISA,,DEBIT,,US,WHIDBEY ISLAND,,,3603315868,
485320,,,VISA,,DEBIT,,US,SKYLIGHT,,,8006863363,
485340,,,VISA,,DEBIT,,US,GLOBAL CASH CARD,,,8663959200,
485426,,,VISA,,CREDIT,,US,SPACE COAST CREDIT UNION,,,3217522222,
485583,,,VISA,,DEBIT,,US,SOUTH GEORGIA,,,(800) 242-4770,
485620,,,VISA,,CREDIT,,US,"WELLS FARGO BANK NEVADA, N.A.",,,800 225 5935,
485631,,,VISA,,DEBIT,,US,FROST,,,8005137678,
485671,,,VISA,,CREDIT,,US,BB&T,,,800-476-4228,
486123,,,VISA,,DEBIT,,US,MOUNTAIN CREDIT UNION,,,8284522216,
486169,,,VISA,,DEBIT,,US,WINGS FINANCIAL,,,9012390651,
486185,,,VISA,,DEBIT,,US,EVANSVILLE FIREFIGHTERS FCU,,,877-866-7827,
486236,,,VISA,,CREDIT,,US,CAPITAL ONE BANK,,,8009033637,
486270,,,VISA,,DEBIT,,AU,AUSTRALIA POST,,,611300665054,
486310,,,VISA,,DEBIT,,US,COREFIRST BANK & TRUST,,,7852678900,
486483,,,VISA,,CREDIT,,GB,HSBC,,,00441442422929,
486521,,,VISA,,CREDIT,,US,CHASE,,,,
486560,,,VISA,,CREDIT,,US,SUNTRUST,,,8008368562,
486742,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
486748,,,VISA,,CREDIT,,US,CENTRAL MINNESOTA FEDERAL CREDIT UNION,,,8883308482,
486796,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
486827,,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
486830,486831,,VISA,,DEBIT,,US,WELLS FARGO,,,8008693557,
486854,,,VISA,,DEBIT,,US,,,,,
486872,,,VISA,,DEBIT,,US,AMERICA FIRST CREDIT UNION,,,8009993961,
486895,,,VISA,,CREDIT,,US,BARCLAYS,,,8007907942,
486910,,,VISA,,DEBIT,,US,FIRST AMERICA,,,,
487090,,,VISA,,DEBIT,,US,COMMUNITY,,,01499544986213,
487309,,,VISA,,DEBIT,,US,"WELLS FARGO BANK IOWA, NATIONAL ASSOCIATION",,,8008693557,
487452,,,VISA,,CREDIT,,US,TEXAS FIRST BANK,,,800-215-6280,
488839,,,VISA,,DEBIT,,US,MAYO EMPLOYEES FEDERAL CREDIT UNION,,,5075351460,
488889,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8004212110,
488890,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8668134497,
488893,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8004212110,
488894,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8007329194,
489055,,,VISA,,CREDIT,,GB,BARCLAYS,,,,
489113,,,VISA,,CREDIT,,BE,,,,078152153,
489208,,,VISA,,DEBIT,,US,CHARLOTTE STATE BANK,,,608-240-7769,
489272,,,VISA,,DEBIT,,US,BENCHMARK COMMUNITY,,,4344474256,
489308,,,VISA,,CREDIT,,MY,PUBLIC,,,,
489391,,,VISA,,CREDIT,,BR,ITAU,,,,
489396,,,VISA,,CREDIT,,GB,NATIONWIDE,,,442476438997,
489407,,,VISA,,CREDIT,,PL,,,,,
489452,,,VISA,,DEBIT,,IT,CARIGE,,,390105757500,
489455,,,VISA,,DEBIT,,TR,GARANTI,,,4440333,
489464,,,VISA,,DEBIT,,IT,CARIGE,,,,
489591,,,VISA,,CREDIT,,MY,AEON CREDIT SERVICE,,,60327199999,
489657,,,VISA,,DEBIT,,US,FIRST NBC,,,8665468273,
489784,,,VISA,,CREDIT,,JP,EPOS,,,81333830101,
489901,,,VISA,,DEBIT,,US,PACIFIC SERVICE CREDIT UNION,,,8888586878,
489925,,,VISA,,CREDIT,,CO,BANCO DE OCCIDENTE S.A.,,,573125889701,
490056,,,VISA,,DEBIT,,US,BAYLAKE,,,,
490070,,,VISA,,DEBIT,,US,CHASE,,,4052729935,
490071,,,VISA,,DEBIT,,US,CHASE,,,8889945626,
490117,,,VISA,,CREDIT,,CH,SCHWEIZERISCHER BANKVEREIN (SWISS BANK CORPORATION,,,41448283501,
490118,,,VISA,,CREDIT,,CH,UBS,,,41448283501,
