iin_start,iin_end,number_length,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
402020,,,VISA,,DEBIT,,US,SECU,,,8008797328,
402029,,,VISA,,CREDIT,,MX,INBURSA,,,,
402047,,,VISA,,DEBIT,,US,LGFCU,,,8887328562,
402049,,,VISA,,DEBIT,,US,JOHNS HOPKINS FEDERAL CREDIT UNION,,,4105344500,
402066,,,VISA,,DEBIT,,US,COASTAL FEDERAL CREDIT UNION,,,8008684262,
402140,,,VISA,,DEBIT,,US,FIRST NATIONAL BANK OF MIFFLINTOWN,,,513-579-5638,
402173,,,VISA,,DEBIT,,US,ALAMOSA STATE,,,1,
402203,,,VISA,,DEBIT,,US,NORTHWEST,,,(515) 288-2828,
402278,,,VISA,,CREDIT,,TR,FINANSBANK,,,902124440900,
402310,,,VISA,,CREDIT,,TW,CATHAY UNITED,,,0800818001,
402318,,,VISA,,CREDIT,,MX,,,,8003969665,
402360,,,VISA,,DEBIT,,IT,POSTE ITALIANE S.P.A. (BANCA POSTA),,,,
402367,,,VISA,,DEBIT,,KR,HANA,,,82425202500,
402396,,,VISA,,CREDIT,,GB,VANQUIS,,,08717705555,
402400,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,2035154654,
402411,,,VISA,,CREDIT,,US,BANK OF AMERICA N.A.,,,8089142563,
402464,,,VISA,,DEBIT,,US,BANK OF THE OZARKS,,,8002744482,
402506,,,VISA,,CREDIT,,MY,MBF CARDS,,,60321677600,
402582,,,VISA,,CREDIT,,PK,BANK ALFALAH LIMITED,,,111225111,
402590,,,VISA,,CREDIT,,TR,KUVEYT TURK,,,,
402650,,,VISA,,CREDIT,,US,HALLIBURTON ,,,20219077,
402707,,,VISA,,CREDIT,,US,,,,,
402766,,,VISA,,DEBIT,,MX,BANCO AZTECA ,,,018000407777,
402814,,,VISA,,CREDIT,,MY,HONG LEONG,,,60326161133,
402826,,,VISA,,CREDIT,,US,,,,8003288797,
402918,,,VISA,,CREDIT,,AR,GALICIA,,,541143793434,
402944,,,VISA,,DEBIT,,US,TD BANKNORTH,,,8887519000,
402988,,,VISA,,CREDIT,,MY,RHBBANK,,,60392061111,
403003,,,VISA,,CREDIT,,IT,FINECO,,,390228992899,
403116,,,VISA,,CREDIT,,US,CHASE,,,8009452000,
403121,,,VISA,,DEBIT,,US,BANK INDEPENDENT,,,8778655050,
403142,,,VISA,,DEBIT,,US,UNIVERSITY CREDIT UNION,,,3053241009,
403149,,,VISA,,CREDIT,,MY,,,,800-955-9900,
403160,,,VISA,,DEBIT,,US,DADE COUNTY FEDERAL CREDIT UNION,,,7863555595,
403164,,,VISA,,DEBIT,,US,CITZENS  COMMUNITY FEDERAL,,,7157640614,
403213,,,VISA,,CREDIT,,US,CHASE,,,8005377783,
403216,,,VISA,,CREDIT,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
403217,,,VISA,,CREDIT,,BR,CREDICARD,,,40014611,
403225,,,VISA,,CREDIT,,BR,CITIBANK,,,551140042484,
403240,,,VISA,,DEBIT,,US,FREEDOM CREDIT UNION,,,2156125900,
403247,,,VISA,,CREDIT,,BR,ITAU,,,551140014848,
403254,,,VISA,,CREDIT,,BR,CREDICARD,,,08009792484,
403265,,,VISA,,CREDIT,,MY,STANDARD CHARTERED,,,60377118888,
403283,,,VISA,,DEBIT,,US,SERVICES CREDIT UNION,,,(630) 983-3458,
403284,,,VISA,,DEBIT,,US,FISCAL CREDIT UNION,,,1,
403357,,,VISA,,DEBIT,,HN,BANCO CONTINENTAL,,,,
403461,,,VISA,,DEBIT,,US,NB&T,,,8888952125,
403486,,,VISA,,DEBIT,,US,PNC BANK N.A.,,,8772872654,
403490,,,VISA,,DEBIT,,US,PNC BANK N.A.,,,8772872654,
403493,,,VISA,,DEBIT,,US,PNC BANK N.A.,,,8772872654,
403495,,,VISA,,DEBIT,,US,PNCBANK,,,8772872654,
403497,,,VISA,,DEBIT,,US,PNC BANK N.A.,,,8772872654,
403541,,,VISA,,CREDIT,,PT,BANCO ESPIRITO SANTO E COMERCIAL DE LISBOA,,,351218557753,
403623,,,VISA,,DEBIT,,US,BB&T,,,8002265228,
403647,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8666171859,
403655,,,VISA,,DEBIT,,US,VANTAGE SOUTH,,,9105850593,
403690,,,VISA,,CREDIT,,US,CHASE,,,8005243880,
403710,,,VISA,,DEBIT,,US,ROBINS FEDERAL CREDIT UNION,,,8668649677,
403766,,,VISA,,CREDIT,,US,U.S. BANK N.A.,,,8005583424,
403769,,,VISA,,CREDIT,,US,USBANK,,,8005583424,
403784,,,VISA,,CREDIT,,US,USBANK,,,8002858585,
403808,,,VISA,,DEBIT,,US,DOW CHEMICAL EMPLOYEES' CREDIT UNION,,,9898357794,
403995,,,VISA,,DEBIT,,US,METABANK,,,8663877363,
404206,,,VISA,,DEBIT,,US,METROPOLITAN NATIONAL,,,8006348950,
404215,,,VISA,,DEBIT,,GH,GUARANTY TRUST,,,233302923914,
404280,,,VISA,,CREDIT,,CO,BBVA,,,8003969665,
404308,,,VISA,,CREDIT,,TR,GARANTI,,,4440333,
404360,,,VISA,,CREDIT,,MX,INBURSA,,,52,
404389,,,VISA,,DEBIT,,US,,,,,
404507,,,VISA,,CREDIT,,US,DUPACO,,,8003737600,
404594,,,VISA,,DEBIT,,US,METRO CREDIT UNION,,,8776963879,
404601,,,VISA,,CREDIT,,US,BB&T,,,8003971253,
404658,,,VISA,,CREDIT,,US,CITI,,,800-248-4553,
404673,,,VISA,,CREDIT,,US,FIRST NATIONAL BANK OF OMAHA,,,8002287070,
404688,,,VISA,,DEBIT,,US,SUNSET SCIENCE PARK FEDERAL CREDIT UNION,,,800-881-7488,
404834,,,VISA,,DEBIT,,IN,FEDERAL,,,8004251199,
405071,,,VISA,,CREDIT,,AR,SANTANDER RIO,,,8003969665,
405221,,,VISA,,CREDIT,,AU,COMMONWEALTH BANK OF AUSTRALIA,,,61132221,
405306,,,VISA,,CREDIT,,MX,BANAMEX,,,8002262639,
405345,,,VISA,,DEBIT,,US,INVESTORS SAVINGS BANK,,,8002528119,
405385,,,VISA,,DEBIT,,US,MOUNTAIN AMERICA CREDIT UNION,,,800-7484302,
405425,,,VISA,,DEBIT,,US,INSIGHT FINANCIAL,,,4072438072,
405428,,,VISA,,DEBIT,,US,UNIVERSITY FEDERAL CREDIT UNION,,,8002528311,
405433,,,VISA,,DEBIT,,SA,AL RAJHI,,,966920003344,
405494,,,VISA,,DEBIT,,US,COMMUNITY AND SOUTHERN,,,7708323557,
405533,,,VISA,,CREDIT,,IN,ICICI,,,,
405610,,,VISA,,DEBIT,,US,TRULIANT FEDERAL CREDIT UNION,,,8008220382,
405771,,,VISA,,CREDIT,,MY,CITIBANK,,,1,
405818,,,VISA,,DEBIT,,US,WEST GATE BANK,,,4027704777,
405902,,,VISA,,DEBIT,,US,F&A FEDERAL CREDIT UNION,,,800-222-1226,
405919,,,VISA,,DEBIT,,TR,HSBC,,,902124440111,
405921,,,VISA,,CREDIT,,ES,CARREFOUR,,,900200128,
406001,,,VISA,,DEBIT,,GR,ALPHA,,,00302103260000,
406019,,,VISA,,DEBIT,,US,FIRST CITIZENS BANK AND TRUST COMPANY OF SOUTH CAR,,,8006124444,
406021,,,VISA,,DEBIT,,US,LYONS NATIONAL,,,8007544128,
406032,,,VISA,,DEBIT,,US,CHASE,,,8002988016,
406041,,,VISA,,CREDIT,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
406042,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
406043,,,VISA,,DEBIT,,US,,,,,
406045,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
406049,,,VISA,,DEBIT,,US,SYNOVUS,,,8667567869,
406050,,,VISA,,DEBIT,,US,BRIGHTSTAR CREDIT UNION,,,,
406053,,,VISA,,DEBIT,,US,HUDSON HERITAGE FEDERAL CREDIT UNION,,,800-424-1990,
406068,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
406076,,,VISA,,CREDIT,,US,CREDIT UNION OF SOUTHERN CALIFORNIA,,,562-698-8326,
406080,,,VISA,,CREDIT,,US,COAST CENTRAL CREDIT UNION,,,8009749727,
406095,,,VISA,,CREDIT,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
406130,,,VISA,,CREDIT,,MX,,,,,
406168,,,VISA,,CREDIT,,BR,CARREFOUR,,,,
406228,,,VISA,,DEBIT,,IN,AXIS,,,912267987700,
406315,,,VISA,,DEBIT,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
406498,,,VISA,,CREDIT,,US,SMI ONE,,,,
406655,,,VISA,,CREDIT,,BR,BRADESCO,,,8003969665,
406669,,,VISA,,CREDIT,,BR,BRADESCO,,,551133382822,
407050,,,VISA,,CREDIT,,US,HENRICO FEDERAL CREDIT UNION,,,6663,
407057,,,VISA,,DEBIT,,US,MOUNTAIN AMERICA CREDIT UNION,,,800-7484302,
407110,,,VISA,,CREDIT,,US,WELLS FARGO,,,8002479215,
407166,,,VISA,,CREDIT,,US,CHASE,,,8005243880,
407204,,,VISA,,DEBIT,,US,UW CREDIT UNION,,,6082325000,
407220,,,VISA,,CREDIT,,AU,ANZ,,,61396837043,
407221,,,VISA,,CREDIT,,US,WELLS FARGO,,,8006424720,
407284,,,VISA,,DEBIT,,MY,HONGLEONGBANK,,,60179941392,
407303,,,VISA,,CREDIT,,BR,SANTANDER,,,(55-11) 3174-93,
407433,,,VISA,,CREDIT,,BR,CITIBANK,,,551140014626,
407458,,,VISA,,CREDIT,,MX,BANAMEX,,,8002262639,
407505,,,VISA,,CREDIT,,BR,ITAU,,,551132353737,
407714,,,VISA,,DEBIT,,US,USBANK,,,8669525653,
407715,,,VISA,,DEBIT,,US,U.S.,,,8669525653,
407807,,,VISA,,DEBIT,,US,INTERBANK,,,8779497200,
407871,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8005831820,
407892,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,,
407928,,,VISA,,DEBIT,,US,ATHENS STATE,,,8003838000,
408104,,,VISA,,DEBIT,,US,DESERT SCHOOLS FEDERAL CREDIT UNION,,,800-456-9171,
408106,,,VISA,,DEBIT,,US,SCHLUMBERGER EMPLOYEES CREDIT UNION,,,2812854551,
408161,,,VISA,,CREDIT,,US,CHASE,,,8003236252,
408185,,,VISA,,DEBIT,,US,CEDAR POINT FEDERAL CREDIT UNION,,,8004723272,
408244,408245,,VISA,,CREDIT,,MX,BANAMEX,,,8002262639,
408328,,,VISA,,DEBIT,,TG,BTCI,,,22822235600,
408490,,,VISA,,CREDIT,,BE,FINTRO,,,070344344,
408530,,,VISA,,DEBIT,,US,EAST BOSTON SAVINGS BANK,,,8006573272,
408540,,,VISA,,DEBIT,,US,TD BANKNORTH,,,8887519000,
408577,,,VISA,,DEBIT,,US,ROCKPORT NATIONAL BANK,,,877-715-2299,
408597,,,VISA,,CREDIT,,QA,,,,44478000,
408620,,,VISA,,CREDIT,,US,BELLCO,,,8009914964,
408687,,,VISA,,DEBIT,,US,NEIGHBORS CREDIT UNION,,,8003252697,
409015,,,VISA,,CREDIT,,ES,BBVA,,,8,
409070,,,VISA,,CREDIT,,TR,DENIZBANK,,,4440800,
409153,,,VISA,,DEBIT,,US,SABINE STATE,,,3182567000,
409259,,,VISA,,DEBIT,,US,AMERICAN NATIONAL BANK OF TEXAS,,,8007362189,
409263,,,VISA,,CREDIT,,US,TRAVIS CREDIT UNION,,,7074494000,
409308,,,VISA,,CREDIT,,BR,SANTANDER,,,40043535,
409311,,,VISA,,DEBIT,,US,BB&T,,,8002265228,
409483,,,VISA,,CREDIT,,US,TCCU,,,2178249846,
409486,,,VISA,,DEBIT,,US,GEFCU,,,5123399812,
409531,,,VISA,,DEBIT,,US,TICONDEROGA FEDERAL CREDIT UNION,,,5185856725,
409600,,,VISA,,CREDIT,,BR,BRADESCO,,,5501488117522,
409601,,,VISA,,CREDIT,,BR,BRADESCO,,,5432612233,
409602,,,VISA,,CREDIT,,BR,BRADESCO,,,40020022,
409603,,,VISA,,CREDIT,,BR,BRADESCO,,,08005700022,
409609,,,VISA,,DEBIT,,US,LEGACY,,,2059305000,
409636,,,VISA,,DEBIT,,SG,,,,6562222200,
409666,,,VISA,,CREDIT,,CN,BANK OF CHINA,,,4006695566,
409675,,,VISA,,CREDIT,,ID,HSBC,,,6221500501,
409851,,,VISA,,DEBIT,,MX,BBVA BANCOMER,,,,
409912,,,VISA,,CREDIT,,BO,GANADERO,,,800107777,
409970,,,VISA,,CREDIT,,US,REGIONS,,,8002532265,
409982,,,VISA,,DEBIT,,US,NEW MEXICO EDUCATORS FEDERAL CREDIT UNION,,,5058897755,
410063,410064,,VISA,,CREDIT,,US,REGIONS,,,8002532265,
410118,,,VISA,,DEBIT,,US,FIRST FINANCIAL,,,3256277200,
410131,,,VISA,ELECTRON,DEBIT,,XK,PROCREDIT BANK,,www.procreditbank-kos.com,+381 38 555 555,Prishtine
410180,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,018002262663,
410181,,,VISA,,CREDIT,,MX,BBVA BANCOMER,,,,
410280,410281,,VISA,,CREDIT,,US,AMEGY,,,8667497459,
410368,,,VISA,,CREDIT,,AT,RAIFFEISENBANK,,,431717010,
410489,,,VISA,,DEBIT,,US,RUSH CARD,,,8002304755,
410505,,,VISA,,CREDIT,,ID,PT. BANK NEGARA INDONESIA (PERSERO) TBK.,,,6221500046,
410626,,,VISA,,CREDIT,,ES,BANCO SABADELL,,,902323000,
410651,,,VISA,,DEBIT,,NO,SPAREBANK 1,,,41528708,
410687,,,VISA,ELECTRON,DEBIT,,XK,RAIFFEISEN BANK,,www.raiffeisen-kosovo.com,+381 38 222 222,Prishtine
410791,,,VISA,,CREDIT,,US,,,,,
410839,,,VISA,,DEBIT,,US,NATIONAL BANK OF BLACKSBURG,,,5409516234,
410843,,,VISA,,DEBIT,,US,BELCO,,,6093354122,
410852,,,VISA,,CREDIT,,MX,,,,52-5-720-6040 -,
410863,,,VISA,,CREDIT,,BR,SANTANDER,,,08007023535,
410894,,,VISA,,DEBIT,,US,BB&T,,,8002265228,
410970,,,VISA,,CREDIT,,GB,SAGA,,,448456035468,
410998,,,VISA,,CREDIT,,US,LYNNVILLE NATIONAL,,,608-836-2487,
411016,,,VISA,,CREDIT,,VE,BANESCO,,,02125011111,
411079,,,VISA,,DEBIT,,US,BB&T,,,8002265228,
411097,,,VISA,,CREDIT,,VE,BBVA PROVINCIAL,,,08007768471,
411399,,,VISA,,DEBIT,,US,GREATER  ABBEVILLE FEDERAL CREDIT UNION,,,,
411507,,,VISA,,CREDIT,,US,CAPITAL ONE BANK,,,8008670904,
411583,,,VISA,,CREDIT,,US,SEACOMM FEDERAL CREDIT UNION,,,8007640566,
411770,411771,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8004321000,
411773,411776,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8004321000,
411777,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8002884408,
411816,,,VISA,,CREDIT,,US,CHASE,,,8004933319,
411904,,,VISA,,CREDIT,,KR,"KOREA EXCHANGE BANK CREDIT SERVICE CO., LTD.",,,8225248100,
411911,,,VISA,,CREDIT,,SG,DBS,,,6563272265,
412025,,,VISA,,DEBIT,,US,ECCBANK,,,9256091971,
412039,,,VISA,,CREDIT,,US,USAA,,,8005318722,
412042,,,VISA,,DEBIT,,US,CITIZENS BANK OF LAS CRUCES,,,8884220010,
412061,,,VISA,,CREDIT,,US,MERRICK,,,800-253-2322,
412134,,,VISA,,CREDIT,,US,PSECU,,,8005565678,
412141,,,VISA,,DEBIT,,US,WSFS,,,3027926000,
412174,,,VISA,,CREDIT,,US,CAPITAL ONE BANK,,,8009557070,
412177,,,VISA,,CREDIT,,BR,PORTO SEGURO,,,551133663126,
412185,,,VISA,,CREDIT,,US,USAA,,,8005318722,
412187,,,VISA,,CREDIT,,BR,BANCO DE BRASILIA,,,,
412345,,,VISA,,CREDIT,,TR,,,,,
412451,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
412453,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
412541,,,VISA,,CREDIT,,PL,CITIBANK,,,48226922484,
412570,,,VISA,ELECTRON,DEBIT,,GE,Liberty Bank JSC,,www.libertybank.ge,+995 32 255 55 00,Tbilisi
412712,,,VISA,,DEBIT,,US,CENTRAL NATIONAL BANK,,,8882625456,
412752,,,VISA,,DEBIT,,ZA,FIRST NATIONAL,,,0860112244,
412757,,,VISA,,DEBIT,,US,"ARMED FORCES BANK, NATIONAL ASSOCIATION",,,8889292265,
412775,,,VISA,,DEBIT,,US,AMERICAN,,,2544122000,
412781,,,VISA,,CREDIT,,US,UMB BANK N.A.,,,(816) 843-2237,
412800,,,VISA,,CREDIT,,US,CITI,,,8009505114,
412983,,,VISA,,CREDIT,,GB,MBNA,,,0800062062,
413022,,,VISA,,DEBIT,,US,HUDSON VALLEY FEDERAL CREDIT UNION,,,800-237-2763,
413252,,,VISA,,CREDIT,,TR,AKBANK,,,00902124442525,
413332,,,VISA,,CREDIT,,AU,POLICE,,,131728,
413348,,,VISA,,CREDIT,,AU,,,,,
413366,,,VISA,,DEBIT,,US,GLACIER,,,8007354371,
413388,,,VISA,,DEBIT,,ES,EVO BANCO,,,680717863,
413491,,,VISA,,DEBIT,,US,APPLE,,,8008240710,
413498,,,VISA,,DEBIT,,US,WEPCO FEDERAL CREDIT UNION,,,3017074973,
413571,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8882874637,
413572,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,188828746377,
413574,413575,,VISA,,DEBIT,,US,BANK OF AMERICA,,,8882874637,
413577,,,VISA,,DEBIT,,US,BANK OF AMERICA,,,3157244022,
413602,,,VISA,,CREDIT,,US,DELTA COMMUNITY CREDIT UNION,,,4047154725,
413718,413719,,VISA,,CREDIT,,ID,MANDIRI,,,14000,
413753,,,VISA,,DEBIT,,US,,,,3216639360,
413757,,,VISA,,DEBIT,,US,MVBBANK,,,3046579903,
413900,,,VISA,,DEBIT,,US,IFCU,,,7655322003,
413966,,,VISA,,DEBIT,,US,COMMSTAR CREDIT UNION,,,4409601111,
414049,,,VISA,,DEBIT,,RO,BANCA TRANSILVANIA,,,0040264594337,
414170,,,VISA,,CREDIT,,MY,,,,622,
414221,,,VISA,,DEBIT,,US,COMPLEX COMMUNITY FEDERAL CREDIT UNION,,,4325509126,
414314,,,VISA,,DEBIT,,US,FIRST UNITED,,,5809242211,
414382,,,VISA,,CREDIT,,US,,,,,
414434,,,VISA,,DEBIT,,US,FIRST STATE BANK OF COLORADO,,,9705274122,
414446,,,VISA,,DEBIT,,US,LONE STAR NATIONAL,,,8005800322,
414449,,,VISA,,DEBIT,,US,FIRST BRISTOL FEDERAL CREDIT UNION,,,8605840956,
414580,,,VISA,,DEBIT,,US,AMERICAN SAVINGS,,,8002722566,
414707,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8772125642,
414709,,,VISA,,CREDIT,,US,CAPITAL ONE BANK,,,800-955-7070,
414711,,,VISA,,CREDIT,,US,CITI,,,8887662484,
414718,,,VISA,,CREDIT,,US,WELLS FARGO,,,8662296633,
414720,,,VISA,,CREDIT,,US,CHASE,,,8005243880,
414721,,,VISA,,CREDIT,,US,NORDSTROM,,,8664450433,
414726,,,VISA,,CREDIT,,AU,CITIBANK,,,61282250615,
414729,,,VISA,,CREDIT,,US,CITI,,,8889776687,
414730,,,VISA,,CREDIT,,US,WELLS FARGO,,,8662296633,
414734,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8005527302,
414737,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8002056247,
414740,,,VISA,,CREDIT,,US,CHASE,,,8882474080,
414750,,,VISA,,DEBIT,,US,MERRILL LYNCH,,,8886378472,
414773,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,8002056247,
414776,,,VISA,,CREDIT,,US,U.S. BANK N.A. ND,,,8662344691,
414778,,,VISA,,CREDIT,,US,USBANK,,,8779787446,
414781,,,VISA,,CREDIT,,US,USBANK,,,8663594771,
414912,,,VISA,,DEBIT,,DE,FRANKFURTER SPARKASSE,,,49116116,
414930,,,VISA,,DEBIT,,US,TECHE FEDERAL,,,8008970315,
414949,,,VISA,,DEBIT,,UA,PRIVATBANK,,,380567161131,
415001,,,VISA,,CREDIT,,ES,CAJAMAR,,,902210303,
415006,,,VISA,,DEBIT,,ES,CAJAMAR,,,667909771,
415079,,,VISA,,CREDIT,,BH,AHLI UNITED BANK (BAHRAIN) B.S.C.,,,0097317221999,
415231,,,VISA,,DEBIT,,MX,BBVA BANCOMER,,,018002262663,
415274,,,VISA,,CREDIT,,BR,PORTO SEGURO,,,551140043600,
415275,,,VISA,,CREDIT,,BR,PORTO SEGURO,,,551133663126,
415342,,,VISA,,DEBIT,,US,REDWOOD CREDIT UNION,,,8004797928,
415359,,,VISA,,DEBIT,,US,BANK OF ST. FRANCISVILLE,,,2256356397,
415417,,,VISA,,CREDIT,,US,CAPITAL ONE,,,8008670904,
415500,,,VISA,,DEBIT,,GR,,,,36-1-2356721,
415557,,,VISA,,CREDIT,,US,CAPITAL ONE BANK,,,8775346841,
415560,,,VISA,,DEBIT,,US,NEW YORK COMMUNITY,,,3476531645,
415594,,,VISA,,DEBIT,,US,TLC FEDERAL CREDIT UNION,,,8006826075,
415710,,,VISA,,DEBIT,,US,HOUSTON FEDERAL CREDIT UNION,,,8666874328,
415711,,,VISA,,DEBIT,,US,COLLINS CREDIT UNION,,,3194316406,
415726,,,VISA,,DEBIT,,US,AMEGY,,,8002870307,
415786,,,VISA,,DEBIT,,US,AMOCO FEDERAL CREDIT UNION,,,8666649364,
415793,,,VISA,,DEBIT,,US,RESOURCE BANK N.A.,,,8157566321,
415853,,,VISA,,DEBIT,,US,PNCBANK,,,800-257-9317,
415874,,,VISA,,DEBIT,,US,TD BANKNORTH,,,8004287000,
415894,,,VISA,,DEBIT,,US,CARLSBAD NATIONAL,,,5752342500,
415932,,,VISA,,DEBIT,,DE,CORTAL CONSORS,,,,
415956,,,VISA,,DEBIT,,TR,FINANSBANK,,,4440900,
415967,,,VISA,,DEBIT,,US,THE CITIZENS BANK,,,8436572001,
415974,,,VISA,,CREDIT,,DE,DEUTSCHE APOTHEKER-UND AERZTEBANK EG,,,01702345262,
415975,,,VISA,,DEBIT,,US,BB&T,,,8002265228,
415977,,,VISA,,DEBIT,,US,BB&T,,,8002265228,
415982,,,VISA,,DEBIT,,US,MUNICIPAL CREDIT UNION,,,2126934900,
416047,,,VISA,,DEBIT,,US,WHATCOM EDUCATIONAL CREDIT UNION,,,800-525-8703,
416081,,,VISA,,DEBIT,,ES,LA CAIXA,,,0034934953999,
416085,,,VISA,,DEBIT,,US,RABOBANK,,,4084213038,
416422,,,VISA,,DEBIT,,US,KINECTA FEDERAL CREDIT UNION,,,8004183942,
416502,,,VISA,,CREDIT,,MX,HSBC,,,57213390,
416511,,,VISA,,DEBIT,,PH,,,,,
416818,,,VISA,,CREDIT,,US,CITI,,,904-954-8040,
416832,,,VISA,,DEBIT,,US,ARIZONA FEDERAL CREDIT UNION,,,8005234603,
416838,,,VISA,,DEBIT,,US,FIRST NATIONAL BANK,,,9704959450,
416844,,,VISA,,DEBIT,,US,MID-HUDSON VALLEY FEDERAL CREDIT UNION,,,8457582751,
416916,,,VISA,,DEBIT,,MX,BANCOPPEL,,,,
416917,,,VISA,,CREDIT,,KE,,,,,
417008,,,VISA,,CREDIT,,US,BANK OF AMERICA,,,3038538424,
417094,,,VISA,,CREDIT,,US,MTBANK,,,8007242440,
417480,,,VISA,,CREDIT,,ES,INGDIRECT,,,901113311,
417849,,,VISA,,CREDIT,,MX,LIVERPOOL,,,52629999,
417968,,,VISA,,CREDIT,,MX,BANREGIO,,,018002267373,
418080,,,VISA,,CREDIT,,MX,BANCOMER,,,018001124372,
418094,,,VISA,,CREDIT,,MX,BANCOMER,,,018003969665,
418134,,,VISA,,CREDIT,,MY,AEON,,,60327199999,
418238,,,VISA,,DEBIT,,SG,,,,8002222121,
418505,,,VISA,,DEBIT,,US,BELLCO CREDIT UNION,,,3036897800,
418524,,,VISA,,DEBIT,,US,NBTBANK,,,1,
418545,,,VISA,,DEBIT,,US,MISSOURI CREDIT UNION,,,5738741477,
418546,,,VISA,,DEBIT,,US,DIRECTIONS CREDIT UNION,,,8005435073,
418621,,,VISA,,CREDIT,,US,USBANK,,,8773736192,
418646,,,VISA,,DEBIT,,US,USBANK,,,5136324141,
418742,,,VISA,,DEBIT,,NG,ACCESS,,,2348026163719,
418802,,,VISA,,DEBIT,,US,OHIO SAVINGS,,,8886964444,
418964,,,VISA,,CREDIT,,AE,EMIRATES ISLAMIC,,,97143160101,
418967,,,VISA,,CREDIT,,AE,EMIRATES ISLAMIC,,,600599995,
419002,,,VISA,,DEBIT,,US,USBANK,,,8008722657,
419027,,,VISA,,DEBIT,,US,PEOPLES,,,4106397567,
419047,,,VISA,,DEBIT,,US,SEVEN SEVENTEEN CREDIT UNION,,,3308835902,
419048,,,VISA,,DEBIT,,US,FIRST COMMONWEALTH,,,6068862321,
419189,,,VISA,,CREDIT,,CL,ITAU,,,8003969665,
419276,,,VISA,,CREDIT,,BR,BANCODOBRASIL,,,40067819,
419310,,,VISA,,CREDIT,,US,CAPITAL ONE,,,8009557070,
419402,,,VISA,,DEBIT,,US,DIAMOND VALLY FCU,,,8005282273,
419460,,,VISA,,CREDIT,,PT,BPI,,,351217207700,
419494,,,VISA,,DEBIT,,US,BANK OF CLARENDON,,,8034334451,
419560,,,VISA,,CREDIT,,EC,PRODUBANCO,,,,
419623,,,VISA,,CREDIT,,BR,SANTANDER,,,,
419625,,,VISA,,CREDIT,,BR,SANTANDER,,,40047325,
419628,,,VISA,,CREDIT,,BR,SANTANDER,,,08007037325,
419993,,,VISA,,CREDIT,,US,US FEDERAL CREDIT UNION,,,9527365000,
419995,,,VISA,,DEBIT,,RO,VOLKSBANK ROMANIA S.A.,,,40-21-2223336,
420027,,,VISA,,DEBIT,,US,FIRST BANK & TRUST,,,6055946261,
420199,,,VISA,,CREDIT,,MX,BANCO DEL BAJIO,,,018004710400,
420202,,,VISA,,CREDIT,,US,OMNI COMMUNITY CREDIT UNION,,,608-836-2487,
420206,,,VISA,,CREDIT,,US,,,,800-215-6280,
420272,,,VISA,,CREDIT,,US,ILLINOIS COMMUNITY CREDIT UNION,,,800-215-6280,
420333,,,VISA,,DEBIT,,NG,UNION,,,,
420377,,,VISA,,DEBIT,,NO,DANSKE,,,81000900,
420567,,,VISA,,CREDIT,,DE,VOLKSWAGEN,,,01803224270,
420709,,,VISA,,DEBIT,,MY,BANK SIMPANAN NASIONAL,,,60321425258,
420718,,,VISA,,DEBIT,,US,U.S. BANK NATIONAL ASSOCIATION,,,8663634134,
420719,,,VISA,,DEBIT,,US,USBANK,,,8663634134,
420767,,,VISA,,DEBIT,,US,CHASE,,,8009359935,
420785,,,VISA,,CREDIT,,US,,,,,
420973,,,VISA,,CREDIT,,US,SCHOOLS FIRST FEDERAL CREDIT UNION,,,7142584000,
420992,,,VISA,,DEBIT,,US,,,,,
421002,,,VISA,,DEBIT,,US,INLAND NORTHWEST BANK,,,8885097922,
421003,,,VISA,,DEBIT,,MX,BANBAJIO,,,6644092058,
421010,,,VISA,,DEBIT,,US,SAN MATEO COUNTY EMPLOYEES CREDIT UNION,,,6503631725,
421075,,,VISA,,DEBIT,,US,MARINE FEDERAL CREDIT UNION,,,8002253967,
421168,,,VISA,,CREDIT,,ID,BUKOPIN,,,622156957747,
421316,,,VISA,,DEBIT,,MX,HSBC,,,018007124825,
